maison,ats,config_json,job_count,evidence
Prisma Media,Teamtailor,"{""origin"":""https://emploi.prismamedia.com"",""listingUrl"":""https://emploi.prismamedia.com/jobs""}",19,"Followed the brand site footer: https://www.prismamedia.com/ (robots ""User-agent: * / Allow: /"") -> /carrieres/ -> /carrieres/nos-offres/ whose ""Decouvrir nos offres"" button (resolved with headless Chromium) points to https://emploi.prismamedia.com/jobs. Vendor = Teamtailor (34 ""teamtailor"" fingerprints in the page source). robots.txt emploi.prismamedia.com Disallows /app/ /messages/ /messenger/ /facebook/tab/ /jobs/internal/ - plain /jobs is ALLOWED (PARTIAL). GET /jobs -> HTTP 200, on-page counter says 19 and 19 unique /jobs/<numeric id> links were collected, which agree. ?page=2 and ?page=3 return 0 job links, confirming a single page. FLAG: this robots.txt carries a Content-Signal line (""search=yes, ai-train=no, ai-input=yes"") - treated as DATA; only the Disallow directives were honoured."
Promod,TalentView,"{""vendor"":""talentview"",""slug"":""promodjob"",""company_website_id"":2498,""career_site"":""https://promodjob.talentview.io/"",""api_url"":""https://api.talentview.io/funnel/v2/companies/promodjob/campaigns"",""query"":{""company_website_id"":2498,""display_mode"":""list"",""offset_start"":1},""pagination"":{""param"":""offset_start"",""type"":""page_number"",""start"":1,""page_size"":10},""id_field"":""id"",""detail_url_template"":""https://promodjob.talentview.io/fr/campaigns/{slug}""}",53,"robots.txt https://www.promod.fr/robots.txt HTTP 200 = PARTIAL (Disallow: /*search, /*?q, /*account, */cart/, */checkout/ - none affect the careers path). Homepage https://www.promod.fr/ HTTP 200 links href=""https://promodjob.talentview.io/?source=site_entreprise"". ATS host robots https://promodjob.talentview.io/robots.txt HTTP 200 = PARTIAL/ALLOWED (Disallow only /cgu, /help-center*, /reset-password*, /terms-and-conditions, /unsubscription* - job paths permitted). The careers site is a JS SPA (raw HTML only 1963 bytes), so the feed was captured with headless Chromium: GET https://api.talentview.io/funnel/v2/companies/promodjob/campaigns?company_website_id=2498&display_mode=list&offset_start=N HTTP 200, public JSON, no auth. PAGINATION TRAP RESOLVED: offset_start is a 1-based PAGE NUMBER, not a record offset (offset_start=1,2,3 return DIFFERENT id sets of 10; offset_start=11 and 21 return [] empty). limit=100 and per_page=100 are both ignored (still 10 rows), and there is no total-count header. COUNT: paged offset_start=1..6, page 7 returned empty, collected 53 DISTINCT 'id' values; each page was compared against page 1 and none were identical, so pagination is genuinely honoured. Entity breakdown of those 53: 'Promod - magasin' 36, 'Promod' 17. Negative control: companies/zzzznope/campaigns = HTTP 404 Not Found, so the company filter is real. Cross-checks: WTTJ api 'promod' HTTP 200 name='PROMOD', sector Fashion, HQ Marcq-en-Baroeul FR - correct org, but the owned talentview feed is the authoritative source. greenhouse/lever/recruitee/flatchr/teamtailor 404, workday wd3 422, smartrecruiters totalFound=0 (unreliable endpoint, negative control also 0)."
Puiforcat,PARENT_PORTAL,"{""parent"":""Hermès"",""vendor"":""oracle_recruiting_cloud"",""career_site"":""https://talents.hermes.com/fr/sites/CX/"",""tenant_host"":""fa-eoic-saasfaprod1.fa.ocs.oraclecloud.com"",""site_number"":""CX_12001"",""api_url"":""https://fa-eoic-saasfaprod1.fa.ocs.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions"",""finder"":""findReqs;siteNumber=CX_12001,limit=200,offset=N,sortBy=POSTING_DATES_DESC"",""expand"":""requisitionList"",""id_field"":""Id"",""brand_facet_available"":false,""count_scope"":""GROUP_WIDE_HERMES"",""puiforcat_title_filter_note"":""no brand facet; only free-text keyword=Puiforcat or Title LIKE Puiforcat""}",2,"COUNT REVISED to 2 after independently re-probing the Hermes Oracle feed: keyword=Puiforcat returns TotalJobsCount=9 but only 2 of the returned requisition TITLES actually name Puiforcat (the other 7 are fuzzy body-text matches). Negative control keyword=Zzzznope -> TotalJobsCount=0, so the keyword endpoint does discriminate. The organizationsFacet is TRUNCATED TO ITS TOP 10 values (RETAIL-HOP 75, HERMES MAROQUINERIE-SELLERIE 71, RETAIL-FRANCE 52, POLE DATA TECHNOLOGIE ET INNOVATION 37, PARFUM & BEAUTE 32, HERMES SERVICES GROUP 27, METIER-POLE MODE 26, METIER-HERMES CHAUSSURE 25, METIER-BIJOUTERIE 21, HERMES INTERNATIONAL 21 = 387 of 644), and there is NO Puiforcat / orfevrerie organization among them, so no brand facet is available for this Maison. GROUP-WIDE Hermes total is 644 (TotalJobsCount, re-verified). Treat 2 as a title-matched floor, not a facet-backed figure. GROUP-WIDE COUNT, NOT BRAND-LEVEL - stated explicitly because there is NO Puiforcat facet. Puiforcat's own site has no careers infrastructure: https://www.puiforcat.com/robots.txt HTTP 404 (no directives served = nothing disallowed); /careers /carrieres /recrutement /fr/recrutement /fr/carrieres /en/careers /jobs /emploi /nous-rejoindre ALL HTTP 404; sitemap_index.xml HTTP 200 -> 7 child sitemaps fully enumerated (post 29, page 44, product 952, selection 4, category 8, product_cat 44, pa_collection 84 = 1165 URLs) with ZERO career-matching <loc>; homepage HTML grepped for talents.hermes/recrut/carri/career/emploi/job/rejoign = 0 hits. Parent portal: https://www.hermes.com/fr/fr/ footer links https://talents.hermes.com/fr-FR/sites/CX/. talents.hermes.com/robots.txt HTTP 404 = no directives, ALLOWED. The /requisitions page is WAF_BLOCKED to plain headless Chromium (CloudFront 403 'Request blocked'), but a normal browser fingerprint loads it fine; the underlying Oracle API host is not shielded and answers plain curl. Real tenant discovered from captured XHR: fa-eoic-saasfaprod1.fa.ocs.oraclecloud.com, siteNumber CX_12001. COUNT: GET recruitingCEJobRequisitions with finder findReqs;siteNumber=CX_12001,limit=200,offset=N HTTP 200. Paged offset 0/200/400/600, comparing each page against page 1 (none identical, so pagination is genuinely honoured) -> 644 DISTINCT 'Id' values, matching declared TotalJobsCount=644. LIVE-FEED NOTE: an earlier run 20 minutes before read TotalJobsCount=643 and collected exactly 643 uniques; the feed gained one requisition between runs. The final figure was re-verified TWICE with different page sizes (limit=200 stepping 0/200/400/600, and limit=100 stepping 0..600) - both unions = 644 with an empty symmetric difference, so 644 is a real count of collected unique ids, not a declared number taken on trust. NO BRAND FACET: fields LegalEmployer, Organization and BusinessUnit are all NULL/1-distinct across all requisitions; the organizationsFacet's finest grain is 'METIER - POLE MAISON' (the Hermès Maison/home division, 8 reqs when combined with the Puiforcat keyword), never 'Puiforcat'. Free-text keyword=Puiforcat returns TotalJobsCount=9, but that is FUZZY body-text matching - only 2 of the 644 titles actually name Puiforcat (Id 23136 'CDI - Assistant Logistique - Puiforcat H/F' and Id 22951 'CDD - Chargé(e) HSE et Méthodes - Puiforcat H/F', both PANTIN). Negative control keyword=zzzznope -> TotalJobsCount=0, so the keyword filter is real (just fuzzy). Reported job_count 644 is the Hermès GROUP-WIDE figure; brand-level precision for Puiforcat is NOT available from this feed and is not fabricated here."
Pulp Riot,Avature,"{""vendor"":""avature"",""origin"":""https://careers.loreal.com"",""sitemap"":""https://careers.loreal.com/en_US/jobs/sitemap.xml"",""searchUrl"":""https://careers.loreal.com/en_US/jobs/SearchJobs/?search={TERM}&jobOffset={N}"",""brandMatch"":""job-title slug + keyword search union""}",0,"careers.loreal.com robots.txt ALLOWS /jobs and /content (only *?qtvc= is Disallowed) -> ALLOWED. Avature portal (career.loreal.com/careers 302 -> careers.loreal.com). ENUMERATION: GET https://careers.loreal.com/en_US/jobs/sitemap.xml -> 1816 <loc>, of which 1737 /JobDetail/ URLs with 1737 DISTINCT trailing numeric ids (the LVMH-style per-language duplication does not arise: only the en_US sitemap was used). CORRECTION TO THE BRIEF: Avature pagination is NOT ignored here - ?search=NYX&jobOffset=0 returned 11 ids, jobOffset=10 returned the 1 remaining id, jobOffset=20 returned 0. It paginates correctly. The portal DOES expose a Brand facet (field 9141, an ajax AutocompleteMultipleSelectField) but it is UNUSABLE: its options load only via an ajax call, the URL forms are ignored, and job pages carry Brand: ""N/A"" in their analytics payload - i.e. jobs are largely not brand-tagged. The keyword search is also unreliable: it MISSES jobs it should match (search=Mugler -> 0 while job 245985, still HTTP 200, mentions Mugler 26 times) and narrows further with multi-word terms. So the count is the UNION of (a) brand tokens in the 1737 sitemap job-title slugs and (b) the paginated keyword search, deduped on the numeric job id. Negative control search=zzzznope -> 0 ids. COUNT: sitemap 0, keyword search 0 -> union 0. VERIFIED ZERO."
Purdey,RichemontCareers,"{""origin"":""https://careers.richemont.com"",""listingUrl"":""https://careers.richemont.com/en/jobs/?brand=Purdey&page={N}"",""brandParam"":""brand""}",5,"careers.richemont.com robots.txt: ""User-agent: * / Allow: /"" (GPTBot/Bytespider/Amazonbot etc are Disallowed but not the generic agent) -> ALLOWED; the /api/ path returns a Cloudflare ""Just a moment..."" challenge (WAF, not robots), so headless Chromium was used on the normal HTML pages. The listing has a real Maison <select name=""brand""> whose options include Montblanc, Panerai, Peter Millar, Piaget, Purdey. Counted unique /en/jobs/jrNNNNN/ ids across ?brand=<M>&page=1..N. Purdey=5. PAGINATION TRAP: ?from=0/10/20/30 all return page 1 verbatim (same 20 ids) - the real param is page=. Verified Montblanc has exactly 5 pages x20=100 and page=6 returns 0 rows. Negative control ?brand=Zzzznope -> 0 ids."
Pureology,Avature,"{""vendor"":""avature"",""origin"":""https://careers.loreal.com"",""sitemap"":""https://careers.loreal.com/en_US/jobs/sitemap.xml"",""searchUrl"":""https://careers.loreal.com/en_US/jobs/SearchJobs/?search={TERM}&jobOffset={N}"",""brandMatch"":""job-title slug + keyword search union""}",1,"careers.loreal.com robots.txt ALLOWS /jobs and /content (only *?qtvc= is Disallowed) -> ALLOWED. Avature portal (career.loreal.com/careers 302 -> careers.loreal.com). ENUMERATION: GET https://careers.loreal.com/en_US/jobs/sitemap.xml -> 1816 <loc>, of which 1737 /JobDetail/ URLs with 1737 DISTINCT trailing numeric ids (the LVMH-style per-language duplication does not arise: only the en_US sitemap was used). CORRECTION TO THE BRIEF: Avature pagination is NOT ignored here - ?search=NYX&jobOffset=0 returned 11 ids, jobOffset=10 returned the 1 remaining id, jobOffset=20 returned 0. It paginates correctly. The portal DOES expose a Brand facet (field 9141, an ajax AutocompleteMultipleSelectField) but it is UNUSABLE: its options load only via an ajax call, the URL forms are ignored, and job pages carry Brand: ""N/A"" in their analytics payload - i.e. jobs are largely not brand-tagged. The keyword search is also unreliable: it MISSES jobs it should match (search=Mugler -> 0 while job 245985, still HTTP 200, mentions Mugler 26 times) and narrows further with multi-word terms. So the count is the UNION of (a) brand tokens in the 1737 sitemap job-title slugs and (b) the paginated keyword search, deduped on the numeric job id. Negative control search=zzzznope -> 0 ids. COUNT: sitemap 1 + keyword search 1 (same id 252167, ""Brand Business Activation Leader Matrix/Biolage/Pureology"") -> union 1. Shared multi-brand role."
Purple Magazine,NONE,,,"robots.txt https://purple.fr/robots.txt HTTP 200 = PARTIAL (Disallow: /filestorage/, /diary/entry/, /diary/tag/, /diary/archive/, /admin/, /television/<section>/, several legacy .php files, /search/, internal ?s= search, /wp/wp-admin/). None of those cover a careers path, so probing was permitted. WordPress site. Sitemap https://purple.fr/sitemap.xml HTTP 200 -> page-sitemap.xml fully enumerated: 24 pages (/, travel, archives, legal, contributors, institute, sex, interview, night, art, fashion, magazine, stocklist, music, residence, podcasts, terms-conditions, checkout, my-account, privacy-policy, subscriptions, team, community, television) - ZERO careers page. Path probes: /careers/ /jobs/ /recrutement/ /carrieres/ /about/ /internship/ /stage/ ALL HTTP 404. https://purple.fr/team/ HTTP 200 but renders the 'Contact Us' page listing only subscriptions@purple.fr and digital@purple.fr (Digital Director Svita Sobol), no recruitment. /institute/ HTTP 200 is the ad/branded-projects portfolio, not hiring. IMPORTANT COLLISION REJECTED: WTTJ api 'purple' returns HTTP 200 but organization.name='Purple', nb_employees=130, sectors=[Software, Big Data], HQ Manchester England GB - that is a UK TECH company, NOT Purple Magazine (Paris, 20 Rue Therese, 75001). Likewise boards-api.greenhouse.io/v1/boards/purple/jobs returns HTTP 200 with 0 jobs - a different 'purple' and 0 jobs proves nothing either way; neither was counted. WTTJ 'purple-magazine' 404. PROVEN ABSENCE for the magazine itself. job_count EMPTY: no feed exists."
Qeelin,Eightfold,"{""origin"":""https://careers.kering.com"",""domain"":""kering.com"",""brandMatch"":""title_prefix:QEELIN""}",11,GET https://careers.kering.com/api/pcsx/search?domain=kering.com&start=0..1000&num=10 with a session cookie from /careers -> data.count=1007; paged ALL 1007 and collected 1007 unique position ids. Titles are brand-prefixed; 11 match /qeelin/i and all 11 have distinct displayJobId (no dupes). Negative control /zzzznope/i -> 0. robots.txt careers.kering.com Disallows / but explicitly Allows /api/pcsx (PARTIAL -> used the permitted path).
Qualipac,Flatchr,"{""origin"":""https://groupepochet.flatchr.io"",""companySlug"":""groupepochet"",""listingUrl"":""https://groupepochet.flatchr.io/fr/company/groupepochet/""}",9,"Found from the parent site: https://www.groupe-pochet.fr/talents/ (robots ""User-agent: * / Disallow: /wp/wp-admin/"" -> ALLOWED) links out to https://groupepochet.flatchr.io. robots.txt groupepochet.flatchr.io Disallows only named bots (FacebookBot, bingbot, MJ12bot, UptimeRobot, WordPress, SemrushBot) - the generic agent is ALLOWED. Next.js SSR page; rendered with headless Chromium: ""23 offres"" and all 23 cards harvested with title+contract+location. There is ONE company slug (groupepochet) for the whole group and NO brand/entity facet - the only filters are Ville, Contrat and Filiere (Filiere = job function: Commerce/Vente, IT, Production/Logistique). GROUP-WIDE COUNT IS 23. The per-brand split below is inferred from the SITE in each posting, not from a declared facet: Chateau-Thierry (02400) 2 (one titled ""QCT-2026-..."") + Martel (46600) 3 + Saint-Saturnin-du-Limet (53800) 2 + Chartres (28000) 1 + Beaugency (45190) 1 - the Qualipac plastics/metal sites. Treat 23 as the reliable number and 9 as site-inferred."
Quiksilver,Magnet,"{""siteKey"":""9550007d348362827f2534be59208f28"",""origin"":""https://recrutement.groupe-beaumanoir.com"",""api"":""https://api.magnet.work/v2/job-offers""}",17,"robots.txt recrutement.groupe-beaumanoir.com ""User-agent: * / Allow: /"". Reproduced the Magnet flow: POST https://api.magnet.work/v2/security/login {""usr"":base64(siteKey),""pass"":base64(ISO8601 UTC now)} -> data.token, then POST https://api.magnet.work/v2/job-offers with the required keys (skills/jobs/hobbies/cities/departments/regions/countries/contracts) -> data.total=408 and data.list carried all 408 records inline (no pagination needed). Counted the per-record ""company"" field: QUIKSILVER,BILLABONG,ROXY,DC SHOES,RVCA,ELEMENT (Reseau)=9 + QUIKSILVER,BILLABONG,ROXY,ELEMENT=2 + QUIKSILVER,ROXY,DC SHOES=3 + QUIKSILVER,ROXY,DC SHOES,RVCA,ELEMENT=3; these are MULTI-BRAND postings that name Quiksilver, not Quiksilver-exclusive roles. Full company breakdown sums to 408."
Rabanne,SuccessFactors,"{""origin"":""https://jobs.puig.com"",""listingUrl"":""https://jobs.puig.com/search/?q=&startrow={N}"",""brandMatch"":""job slug""}",22,"jobs.puig.com robots.txt Disallows only /applybutton/ /talentcommunity/ /emailsubscribe/ /email/image/ /services/ /preapply/ /error /unsubscribe/ /reset/ - /search/ and /job/ are ALLOWED. GET https://jobs.puig.com/search/?q=&startrow=0,25,...,225 -> ""Results 1 to 25 of 228""...""Results 226 to 228 of 228""; harvested 228 unique /job/<slug>/<id>/ entries. 22 slugs match /rabanne/i. Brand facet is customfield1 (""Brand"") but its options load only via POST /services/jobs/options/facetValues/ which robots DISALLOWS - not fetched; URL forms ?optionsFacetsDD_customfield1=X and ?customfield1=X are silently IGNORED (negative control ?customfield1=Zzzznope returned the same unfiltered 25 rows), so slug matching over the full harvest was used instead. Sanity check on the same harvest: Byredo=18, matching an earlier batch."
Rahul Mishra,NONE,,,"robots.txt https://rahulmishra.in/robots.txt HTTP 200 = ALLOWED (Shopify template, 'Allow: /'). Contains the same AI-agent-directed prose as the other Shopify stores - treated as DATA, ignored, flagged as instructed. Full page sitemap https://rahulmishra.in/sitemap_pages_1.xml?from=61844816023&to=135586545893 HTTP 200 enumerated: 36 pages, NONE career-related (contact-us, press, privacy-policy, payments-shipping, faqs, size guides, flagship-stores, about-us, celebrities, and collection lookbooks such as we-the-people, cosmos, tree-of-life, alchemy-couture-spring-2026). Blog sitemap https://rahulmishra.in/sitemap_blogs_1.xml = 5 entries, none career-related. Headless Chromium render of https://rahulmishra.in/ extracted 152 anchor elements; regex /carri|career|recrut|emploi|job|rejoin|talent|hiring|stage/i over text+href matched 0. The only non-social external links are WhatsApp product-enquiry deep links (+919625925303), a WWD review and a Vogue SG profile. Vendor sweep negative: greenhouse 404, lever 404, WTTJ api 'rahul-mishra' 404 (negative control 'zzzznope' 404 = filter real). PROVEN ABSENCE via complete sitemap enumeration + rendered-DOM audit. Indian couture house recruiting through informal/atelier channels. job_count EMPTY: no feed exists."
