nom	site	bucket	detail
earth mama organics	https://earthmamaorganics.com/	net-error	ENOTFOUND
elena miro	https://www.elenamiro.com/	net-error	ENOTFOUND
elvira collections	https://elvira-collections.com/	alive	200
crafsto	https://crafsto.jp/	net-error	ENOTFOUND
costo	https://www.costo.fi/	alive	200
dimples	https://www.dimples.co.nz/	alive	200
erly	http://itserly.com/	alive	200
dior	https://www.dior.com/	blocked	403
flo	https://www.flo.com.tr/	alive	200
eyebrow plus	https://www.eyebrowplus.com/	alive	200
clothing junction	https://clothingjunction.co.za/	net-error	ENOTFOUND
eco-dent international	http://www.eco-dent.com/	alive	200
falla finland	https://fallafinland.com/	net-error	ENOTFOUND
eyd - humanitarian clothing	https://www.eyd-clothing.com/	alive	200
doshi	https://doshi.shop/	alive	200
cvlcha	https://www.cvlcha.com/	alive	200
fly3	https://www.fly3.it/	net-error	ENOTFOUND
dylan's tees	https://dylanstees.com/	net-error	ENOTFOUND
charol	https://charol.jp/shop/default.aspx	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
forét	https://www.foretstudio.dk/	alive	200
dolly beauty	https://dollybeauty.com/	net-error	ENOTFOUND
dub	https://www.dubapparels.com/	net-error	ENOTFOUND
elements of freedom	https://www.elementsoffreedom.nl/	http-dead	402
exisport	https://www.exisport.com/	blocked	403
eos	http://www.evolutionofsmooth.com/	net-error	ENOTFOUND
elvang denmark	https://www.elvangdenmark.dk/	net-error	ENOTFOUND
citizens of humanity	https://www.citizensofhumanity.com/	alive	200
erke	https://en.erke.com/	net-error	ENOTFOUND
crash baggage	https://crashbaggage.com/en/	net-error	ENOTFOUND
ego	https://ego.co.uk/	net-error	ENOTFOUND
dodo's	https://www.dodos.co.za/	net-error	ENOTFOUND
dorvene	https://dorvene.com/	dns-flaky	timeout/servfail on both
elegantees	https://elegantees.com/	alive	200
franco tucci	https://tuccitime.com/	net-error	ENOTFOUND
esme	https://weareesme.com/	alive	200
de puta madre 69	http://deputamadreshop.com/	blocked	403
dranella	https://www.dranella.com/en-en	net-error	ENOTFOUND
finsk	http://finsk.com/	net-error	ENOTFOUND
dstld	https://www.dstld.com/	net-error	ENOTFOUND
enlighten clothing co	https://enlightenclothingcompany.com/	alive	200
ezze wear	https://www.ezzewearstore.ca/	net-error	ENOTFOUND
expressions parfumées	https://www.epparfums.com/en/	net-error	ENOTFOUND
ganor dominic	https://ganordominic.com/	net-error	ENOTFOUND
dew e dew e	https://dewedewe.com/	alive	200
faith	https://www.faith.se/	alive	200
era department stores	https://era.com.cy/	net-error	ENOTFOUND
doctor cutillas	https://www.doctorcutillas.com/	net-error	ENOTFOUND
cyma watches	http://www.cyma.ch/	net-error	ENOTFOUND
essentials everything	http://www.essentialseverything.com/	alive	200
epøkhe	https://www.epokhe.co/	net-error	ENOTFOUND
floral spell	http://floralspell.co/	net-error	ENOTFOUND
g.i.g.a. dx	https://www.killtec.de/	alive	200
emon	https://www.underwear.com.tw/	alive	200
essen	https://essenthelabel.com/?oid=319&affid=1&source_id=GoY-rating&sub1=brandpage	net-error	ENOTFOUND
garcia	https://b2b.wearegarcia.com/	net-error	ENOTFOUND
eagle creek	https://www.eaglecreek.com/homepage.html	net-error	ENOTFOUND
critter mountain wear	https://crittermountaingear.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
culya	https://culya.com/	net-error	ENOTFOUND
esthetic center	https://www.esthetic-center.com/	alive	200
ermanno scervino	https://www.ermannoscervino.com/	net-error	ENOTFOUND
ekn footwear	https://www.eknfootwear.com/	alive	200
cvrd fashion	https://www.cvrdcollection.com/	alive	200
fassbender	https://myfassbender.com/	net-error	ENOTFOUND
fashion brand company	https://www.fashionbrandcompany.com/	net-error	ENOTFOUND
gabbiano denim	https://www.gabbianodenim.com/	alive	200
capezio	https://www.capezio.com/	net-error	ENOTFOUND
dphue	https://www.dphue.com/	alive	200
emily van den bergh	https://yours-emily.de/	net-error	ENOTFOUND
emily week	https://ew.baycrews.co.jp/	alive	200
dion lee	https://global.dionlee.com/	dns-flaky	timeout/servfail on both
gas bijoux	https://www.gasbijoux.com/	net-error	ENOTFOUND
evaluna shoes	https://www.evalunashoes.com/	net-error	ENOTFOUND
dr. martens	https://www.drmartens.com/	net-error	ENOTFOUND
everist	https://helloeverist.com/	net-error	ENOTFOUND
enviroscent	http://enviroscent.com/	net-error	ENOTFOUND
farm rio	https://www.farmrio.com/	net-error	ENOTFOUND
fratelli rossetti	https://www.fratellirossetti.com/	net-error	ENOTFOUND
everpress	https://everpress.com/	alive	200
crunchi	http://www.crunchi.com/	alive	200
eating the goober	https://www.eatingthegoober.com/	net-error	ENOTFOUND
dermophil indien	http://www.dermophil.fr/	net-error	ENOTFOUND
ética	https://eticadenim.com/	net-error	ENOTFOUND
femkit	https://www.femkit.de/	net-error	ENOTFOUND
doctor hopiola	https://drhopiola.com/	alive	200
f_wd	https://www.fwd-react.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
ftc cashmere	https://shop.ftc-cashmere.com/	net-error	ENOTFOUND
greater than beauty	https://greaterthanbeauty.co/	net-error	ENOTFOUND
colloseum	https://colloseumfashion.com/	net-error	ENOTFOUND
envy	https://klarandco.com/	net-error	ENOTFOUND
feller	https://www.feller.clothing/	net-error	ENOTFOUND
democratique socks	https://www.democratiquesocks.com/	net-error	ENOTFOUND
chilli beans	https://loja.chillibeans.com.br/	net-error	ENOTFOUND
cordwainer	https://www.cordwainer.es/	net-error	ENOTFOUND
furla	https://www.furla.com/	net-error	ENOTFOUND
cotton candy	https://www.cottoncandy-fashion.de/	net-error	ENOTFOUND
ed. pinaud	http://ed-pinaud.com/	net-error	ENOTFOUND
emily & noah	https://www.emilyundnoah.com/	net-error	ENOTFOUND
dr. sorbie	https://www.drsorbie.co.il/	net-error	ENOTFOUND
everymood	https://everymood.com/	net-error	ENOTFOUND
diamond supply co.	https://www.diamondsupplyco.com/	net-error	ENOTFOUND
ellesse	https://www.ellesse.com/	net-error	ENOTFOUND
grupo famsa	https://www.famsa.com/	net-error	ENOTFOUND
copenhagen studios	https://www.copenhagenstudios.com/	net-error	ENOTFOUND
fazbulous	https://www.fazbulous.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
fiorella rubino	https://www.fiorellarubino.com/	alive	200
frederic m	https://www.fredericm.com/fr-fr/catalog/parfums	alive	200
duke + dexter	https://dukeanddexter.com/	net-error	ENOTFOUND
eau de juice	http://www.luxebrands.com/	net-error	ENOTFOUND
flavia aranha	https://www.flaviaaranha.com/	dns-flaky	timeout/servfail on both
frankie4	https://frankie4.com/	alive	200
ellyla	https://ellyla.com/	net-error	ENOTFOUND
elsien gringhuis	https://www.elsiengringhuis.com/	alive	200
felisi	https://www.felisibagsandbelts.it/	net-error	ENOTFOUND
delikate rayne	https://www.delikaterayne.com/	net-error	ENOTFOUND
fitshop	https://www.fitshop.de/	alive	200
finncomfort	https://www.finncomfort.de/	alive	200
fairma ethical design	https://fairma.pl/en/	http-dead	404
fae	https://www.fae.house/	net-error	ENOTFOUND
emanate essentials	https://emanateessentials.com/	net-error	ENOTFOUND
el nuevo mundo	https://elnuevomundo.com/	alive	200
compagnia italiana	https://www.compagniaitaliana.it/	net-error	ENOTFOUND
einrlloris	http://einrlloris.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
erl	https://erl.store/	net-error	ENOTFOUND
ettitude	https://www.ettitude.com.au/?oid=33&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
estelí	http://www.estelibody.com/	alive	200
f. hinds	https://www.fhinds.co.uk/	net-error	ENOTFOUND
ericeira surf & skate	https://ericeirasurfskate.pt/pt/en/	net-error	ENOTFOUND
forvert	https://www.forvert.com/	tls-error	CERT_HAS_EXPIRED
flexi	https://www.flexi.com.mx/	net-error	ENOTFOUND
fernando jorge	https://www.fernandojorge.co.uk/	net-error	ENOTFOUND
dollylocks	https://www.dollylocks.com/	net-error	ENOTFOUND
enruini	https://mp.weixin.qq.com/s?__biz=MjM5ODA1MDAyMA==&mid=2670367025&idx=3&sn=0bd77ced073acf4bf5148c7c56347dbf&chksm=bdfed77896224d8a106fca48d7f135beb0b5c58c781fa4c6346f31e52df9afecd070d8882250&scene=27	alive	200
european culture	https://www.european-culture.it/	net-error	ENOTFOUND
fast-fix jewelry and watch repair	https://fastfix.com/	alive	200
fraenck	https://fraenck.com/	net-error	ENOTFOUND
damselfly	https://www.damselflyorganicclothing.com/	net-error	ENOTFOUND
funk since 1776	https://www.funk-since-1776.com/	alive	200
goat organic apparel	https://goatorganicapparel.com/	net-error	ENOTFOUND
centauro	https://centauro.com.br/	net-error	ENOTFOUND
emma jonnz beauty	https://www.emmajonnzbeauty.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
familyshoes	https://www.familyshoes.com.tw/	net-error	ENOTFOUND
citron vert	https://citron-vert.fr/	net-error	ENOTFOUND
daily paper	https://www.dailypaperclothing.com/	net-error	ENOTFOUND
emilio pucci	https://www.emiliopucci.com/en-us/	dns-flaky	timeout/servfail on both
cynxla	https://www.cynxla.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
doucal's	https://www.doucals.com/	alive	200
delacourte paris	https://delacourte.com/	net-error	ENOTFOUND
f. king golf	https://www.fkinggolf.com/	alive	200
filmus13	https://filmus13.com/	alive	200
ellegemz	https://ellegemz.com/	tls-error	ERR_SSL_SSL/TLS_ALERT_HANDSHAKE_FAILURE
fin & vince	https://finandvince.com/	net-error	ENOTFOUND
elefanten	https://www.elefanten.de/	net-error	ENOTFOUND
dxl men's apparel	https://www.dxl.com/	alive	200
doops designs	https://www.doopsdesigns.com/	net-error	ENOTFOUND
dl sport	https://www.dlsport.it/	net-error	ENOTFOUND
dansk copenhagen	https://www.danskcopenhagen.dk/	dns-flaky	timeout/servfail on both
embrogo	https://embrogobrand.com/	net-error	ENOTFOUND
gant	https://tr.gant.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
deckers x lab	https://deckersxlab.com/	net-error	ENOTFOUND
frisur	https://www.frisurclothing.com/	net-error	ENOTFOUND
escora	https://www.escora-dessous.de/	net-error	UND_ERR_CONNECT_TIMEOUT
fann retail	https://www.fann.cz/	net-error	ENOTFOUND
emmi	https://emmi.jp/	net-error	ENOTFOUND
formless beauty	https://formlessbeauty.com/	net-error	ENOTFOUND
gill marine	https://www.gillmarine.com/	alive	200
form and fold	https://formandfold.com/	net-error	ENOTFOUND
country road	https://www.countryroad.com/	net-error	ENOTFOUND
frett	https://frett.life/	alive	200
darby mack	https://www.darbymack.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
eloquii	https://www.eloquii.com/	net-error	ENOTFOUND
do.no.ma	https://donomaworld.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
eileen west	https://www.eileenwest.com/	net-error	ENOTFOUND
gore® wear	https://www.gorewear.com/	net-error	ENOTFOUND
daisy blue naturals	https://daisybluenaturals.com/	net-error	ENOTFOUND
ellen tracy	https://ellentracy.com/	net-error	ENOTFOUND
diane von furstenberg	https://www.dvf.com/	alive	200
dehiya beauty	https://dehiyabeauty.com/	alive	200
danier	https://danier.com/	alive	200
faithfull the brand	https://www.faithfullthebrand.com/	net-error	ENOTFOUND
dreaming green boutique inc	https://www.dreaminggreenboutique.ca/	alive	200
goldsign	https://goldsigndenim.com/	net-error	ENOTFOUND
e. tautz	https://etautz.com/	net-error	ENOTFOUND
dreimaster	https://www.drei-master.de/	net-error	ENOTFOUND
hard night good morning	http://www.hardnightgoodmorning.com/	net-error	ENOTFOUND
gilda tonelli	https://gildatonelli.it/	net-error	ENOTFOUND
dress like flo	https://www.flo.nl/	net-error	ENOTFOUND
daikokuya	http://www.mmjp.or.jp/daikokuya/	dns-flaky	timeout/servfail on both
etnia barcelona	https://www.etniabarcelona.com/us/en	net-error	ENOTFOUND
georgespaul	https://georgespaul.fr/	net-error	ENOTFOUND
fleur du mal	https://www.fleurdumal.com/	net-error	ENOTFOUND
flowers for friends	https://www.flowers-for-friends.com/	net-error	ENOTFOUND
footnanny	http://www.footnanny.com/	alive	200
éxito	https://www.exito.com/	net-error	ENOTFOUND
fortify	http://www.fortifyskincare.com/	net-error	ENOTFOUND
dissona	http://www.dissona.com/	net-error	ENOTFOUND
first resort by ramola bachchan	https://www.firstresort.in/	net-error	ENOTFOUND
dodo	https://www.dodojewels.com/	net-error	ENOTFOUND
de bonne facture	https://debonnefacture.fr/	net-error	ENOTFOUND
footaction	https://www.footaction.com/	alive	200
e'mar	https://www.emaritaly.com/	net-error	ENOTFOUND
fifthcraftystreet	https://www.fifthcraftystreet.com/	net-error	ENOTFOUND
en vogue sculptured nail systems	https://www.envoguenails.com/	net-error	ENOTFOUND
fable & mane	https://fableandmane.com/	net-error	ENOTFOUND
dimattia & shockly	https://www.dimattia.eu/	tls-error	ERR_SSL_WRONG_VERSION_NUMBER
earth music and ecology	https://stripe-club.com/brand/earth1999/	net-error	ENOTFOUND
elias rumelis	https://elias-rumelis.com/	net-error	ENOTFOUND
esp	https://esp-oslo.no/	net-error	ENOTFOUND
fornarina	https://www.fornarina.com/	alive	200
fenty beauty	https://www.fentybeauty.com/	net-error	ENOTFOUND
elizabeth and james	https://elizabethandjames.us/	alive	200
craig green	https://craig-green.com/	net-error	ENOTFOUND
elle couture	https://ellecouture.shop/	alive	200
glamsquad	https://glamsquad.com/	net-error	ENOTFOUND
eudoxie	https://eudoxie.shop/	net-error	ENOTFOUND
fat moose	https://fatmoosebrand.com/	net-error	ENOTFOUND
elendeek	https://elendeek.com/	net-error	ENOTFOUND
esther perbandt	https://www.estherperbandt.com/	alive	200
epsoak naturals collection	http://www.epsoak.com/	net-error	ENOTFOUND
daheim love	https://www.daheim.love/	alive	200
esotte	https://www.esotte.com/	alive	200
decus beauty	http://decusbeauty.com/	net-error	ENOTFOUND
eva franco	http://www.evafranco.com/	net-error	ENOTFOUND
flower mountain	http://www.flowermountain.com/	net-error	ENOTFOUND
eleven44	https://eleven44.com/	net-error	ENOTFOUND
deux mains	https://deuxmains.com/	alive	200
eivy	https://www.eivyclothing.com/	net-error	ENOTFOUND
elie tahari	https://www.elietahari.com/	net-error	ENOTFOUND
gentiluomo	https://gentiluomo.com/	net-error	ENOTFOUND
franceschetti	https://www.franceschetti.it/	net-error	ENOTFOUND
de siershop	https://www.desiershop.nl/	net-error	ENOTFOUND
george	https://direct.asda.com/george	http-dead	425
ensulo	https://ensulo.jp/	net-error	ENOTFOUND
fruitsfamily	https://fruitsfamily.com/	alive	200
foreva	http://www.foreva.pt/	net-error	ENOTFOUND
emma hyacinth	https://emmahyacinth.com/	alive	200
fuzzi	https://www.fuzzi.com/en/	net-error	ENOTFOUND
elevated	http://www.taylorsnatural.com/	net-error	ENOTFOUND
divine beauty brand	https://divinebeautybrand.com/	net-error	ENOTFOUND
être cécile	https://etrececile.com/	net-error	ENOTFOUND
eurosko	https://www.eurosko.no/	net-error	ENOTFOUND
ez flow	http://ezflow.com/	net-error	ENOTFOUND
freitag	https://www.freitag.ch/	net-error	ENOTFOUND
emilia george	https://emiliageorgeofficial.com/	net-error	ENOTFOUND
denirobootco	https://denirobootco.it/	net-error	ENOTFOUND
enamel	https://enamel.dk/	net-error	ENOTFOUND
cosmoparis	https://www.cosmoparis.com/	net-error	ENOTFOUND
early majority	https://www.earlymajority.com/	net-error	ENOTFOUND
gigue	https://www.gigue.com/	net-error	ENOTFOUND
georg jensen	https://www.georgjensen.com/	net-error	ENOTFOUND
ella baché	http://www.ellabache.com/	net-error	ENOTFOUND
ethyst® skincare	http://ethyst.com/	net-error	ENOTFOUND
do good surf club	https://www.dogoodsurfclub.com/?oid=386&affid=1&source_id=GoY-rating&sub1=brandpage	net-error	ENOTFOUND
gloria!gloria!	https://www.gloria-gloria.com/	net-error	ENOTFOUND
gramicci	https://www.gramicci.com/	net-error	ENOTFOUND
erin snow	https://erinsnow.com/	net-error	ENOTFOUND
go outdoors express	https://www.gooutdoors.co.uk/	alive	200
everyday oil	https://everydayoil.com/	alive	200
feben	https://feben.co/shop	dns-flaky	timeout/servfail on both
genial day	https://www.genialday.com/	net-error	ENOTFOUND
em & may	https://www.emandmay.com/	alive	200
forman mills	https://formanmills.com/	net-error	ENOTFOUND
feel	http://www.thisisfeel.com/	alive	200
ecco	https://nl.ecco.com/	net-error	ENOTFOUND
eastermia	https://www.eastermia.com/	net-error	ENOTFOUND
edie grim	https://ediegrim.com/	alive	200
fondation qualité fleurier	http://www.qualite-fleurier.ch/	alive	200
flatlist	https://www.flatlisteyewear.com/	alive	200
eroke	https://www.eroke.it/	tls-error	ERR_SSL_SSL/TLS_ALERT_HANDSHAKE_FAILURE
gang de paris	https://gangdeparis.com/	alive	200
fashionpower	https://www.fashionpower.eu/	alive	200
earthly body	http://earthlybody.com/	net-error	ENOTFOUND
galiente	https://www.galiente.com/	net-error	ENOTFOUND
diopta	https://diopta.rs/	net-error	ENOTFOUND
frank dandy	https://frankdandy.com/	alive	200
essentiel elements treatment	https://www.gilchristsoames.com/collections/essentiel-elements.html	http-dead	404
freebird	https://www.freebirdicons.com/	alive	200
edenly	https://www.edenly.com/	alive	200
dime beauty	https://dimebeautyco.com/	net-error	ENOTFOUND
cruyff	https://www.cruyff.com/	alive	200
eko-banz	https://ekobanz.com/	net-error	ENOTFOUND
gabor	https://www.gabor.de/	net-error	ENOTFOUND
develab	https://www.develab.com/	net-error	ENOTFOUND
fly london	https://www.flylondon.com/	net-error	ENOTFOUND
és skateboarding	http://esskateboarding.com/	net-error	ENOTFOUND
fabrizio viti	https://fabrizioviti.com/	tls-error	CERT_HAS_EXPIRED
golden head	https://www.goldenhead.de/	net-error	ENOTFOUND
firma schröder	https://www.schrodermodestoffen.nl/	net-error	ENOTFOUND
g.h. bass & co.	http://ghbass.com/	net-error	ENOTFOUND
enza costa	https://www.enzacosta.com/	net-error	ENOTFOUND
dazz cleaning tablets	https://www.dazzcleaner.com/	alive	200
ghanda	https://ghanda.com/	alive	200
frogs and dogs	http://frogsanddogs.nl/	net-error	ENOTFOUND
footnotes	https://www.footnotes.nl/	net-error	ENOTFOUND
el yoga mola	https://elyogamola.com/	net-error	ENOTFOUND
heather	https://www.dot-st.com/heather/	net-error	ENOTFOUND
four wild arrows co.	https://fourwildarrowsco.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
farago the label	http://www.faragothelabel.com/	net-error	ENOTFOUND
ethletic	http://ethletic.com/en/about/ethletic/	net-error	ENOTFOUND
dr. loretta	http://www.drloretta.com/	net-error	ENOTFOUND
giomila	https://giomila.com/en/	net-error	ENOTFOUND
deep steep	https://www.deepsteep.com/	net-error	ENOTFOUND
djula	https://www.djula.fr/en/	net-error	ENOTFOUND
gold toe brands	https://www.goldtoe.com/	alive	200
galleria department store	http://www.hanwhagalleria.co.kr/	net-error	ENOTFOUND
faith connexion	https://faithconnexion.com/	net-error	ENOTFOUND
east 42nd	https://www.east42nd.com/	tls-error	ERR_SSL_SSL/TLS_ALERT_HANDSHAKE_FAILURE
fate naturals	http://www.fatenaturals.com/	net-error	ENOTFOUND
